Title,Author,PDF URL
Fast Doubly-Adaptive MCMC to Estimate the Gibbs Partition Function with Weak Mixing Time Bounds,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d7f14b4988c30cc40e5e7b7d157bc018-Abstract.html
Does enforcing fairness mitigate biases caused by subpopulation shift-,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d800149d2f947ad4d64f34668f8b20f6-Abstract.html
Implicit Deep Adaptive Design- Policy-Based Experimental Design without Likelihoods,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d811406316b669ad3d370d78b51b1d2e-Abstract.html
Sample-Efficient Learning of Stackelberg Equilibria in General-Sum Games,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d82118376df344b0010f53909b961db3-Abstract.html
Non-approximate Inference for Collective Graphical Models on Path Graphs via Discrete Difference of Convex Algorithm,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d827f12e35eae370ba9c65b7f6026695-Abstract.html
Implicit Task-Driven Probability Discrepancy Measure for Unsupervised Domain Adaptation,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d82f9436247aa0049767b776dceab4ed-Abstract.html
SBO-RNN- Reformulating Recurrent Neural Networks via Stochastic Bilevel Optimization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d87ca511e2a8593c8039ef732f5bffed-Abstract.html
Navigating to the Best Policy in Markov Decision Processes,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9896106ca98d3d05b8cbdf4fd8b13a1-Abstract.html
A Faster Decentralized Algorithm for Nonconvex Minimax Problems,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d994e3728ba5e28defb88a3289cd7ee8-Abstract.html
Generalization Bounds For Meta-Learning- An Information-Theoretic Analysis,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9d347f57ae11f34235b4555710547d8-Abstract.html
ReLU Regression with Massart Noise,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9d3837ee7981e8c064774da6cdd98bf-Abstract.html
Identification of the Generalized Condorcet Winner in Multi-dueling Bandits,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9de6a144a3cc26cb4b3c47b206a121a-Abstract.html
Robust Inverse Reinforcement Learning under Transition Dynamics Mismatch,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9e74f47610385b11e295eec4c58d473-Abstract.html
Re-ranking for image retrieval and transductive few-shot classification,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9fc0cdb67638d50f411432d0d41d0ba-Abstract.html
Post-processing for Individual Fairness,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/d9fea4ca7e4a74c318ec27c1deb0796c-Abstract.html
OpenMatch- Open-Set Semi-supervised Learning with Open-set Consistency Regularization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/da11e8cd1811acb79ccf0fd62cd58f86-Abstract.html
End-to-End Training of Multi-Document Reader and Retriever for Open-Domain Question Answering,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/da3fde159d754a2555eaa198d2d105b2-Abstract.html
Fast Algorithms for $L_-infty$-constrained S-rectangular Robust MDPs,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/da4fb5c6e93e74d3df8527599fa62642-Abstract.html
Instance-optimal Mean Estimation Under Differential Privacy,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/da54dd5a0398011cdfa50d559c2c0ef8-Abstract.html
Look at the Variance! Efficient Black-box Explanations with Sobol-based Sensitivity Analysis,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/da94cbeff56cfda50785df477941308b-Abstract.html
PatchGame- Learning to Signal Mid-level Patches in Referential Games,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dac32839a9f0baae954b41abee610cc0-Abstract.html
Implicit Generative Copulas,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dac4a67bdc4a800113b0f1ad67ed696f-Abstract.html
Tensor Normal Training for Deep Learning Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dae3312c4c6c7000a37ecfb7b0aeb0e4-Abstract.html
Unintended Selection- Persistent Qualification Rate Disparities and Interventions,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/db00f1b7fdf48fd26b5fb5f309e9afaf-Abstract.html
Revisiting 3D Object Detection From an Egocentric Perspective,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/db182d2552835bec774847e06406bfa2-Abstract.html
Optimizing Information-theoretical Generalization Bound via Anisotropic Noise of SGLD,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/db2b4182156b2f1f817860ac9f409ad7-Abstract.html
Addressing Algorithmic Disparity and Performance Inconsistency in Federated Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/db8e1af0cb3aca1ae2d0018624204529-Abstract.html
A Mathematical Framework for Quantifying Transferability in Multi-source Transfer Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/db9ad56c71619aeed9723314d1456037-Abstract.html
Morié Attack (MA)- A New Potential Risk of Screen Photos,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/db9eeb7e678863649bce209842e0d164-Abstract.html
Fast Bayesian Inference for Gaussian Cox Processes via Path Integral Formulation,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dba31bb5c75992690f20c2d3b370ec7c-Abstract.html
Lattice partition recovery with dyadic CART,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dba4c1a117472f6aca95211285d0587e-Abstract.html
Robust Deep Reinforcement Learning through Adversarial Loss,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dbb422937d7ff56e049d61da730b3e11-Abstract.html
Provable Model-based Nonlinear Bandit and Reinforcement Learning- Shelve Optimism, Embrace Virtual Curvature,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dc5d637ed5e62c36ecb73b654b05ba2a-Abstract.html
You Only Look at One Sequence- Rethinking Transformer in Vision through Object Detection,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dc912a253d1e9ba40e2c597ed2376640-Abstract.html
Learning to delegate for large-scale vehicle routing,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dc9fa5f217a1e57b8a6adeb065560b38-Abstract.html
Effective Meta-Regularization by Kernelized Proximal Regularization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dcc5c249e15c211f21e1da0f3ba66169-Abstract.html
Towards Context-Agnostic Learning Using Synthetic Data,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dccb1c3a558c50d389c24d69a9856730-Abstract.html
Minimax Optimal Quantile and Semi-Adversarial Regret via Root-Logarithmic Regularizers,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dcd2f3f312b6705fb06f4f9f1b55b55c-Abstract.html
Gradient-Free Adversarial Training Against Image Corruption for Learning-based Steering,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dce8af15f064d1accb98887a21029b08-Abstract.html
Deep Proxy Causal Learning and its Application to Confounded Bandit Policy Evaluation,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dcf3219715a7c9cd9286f19db46f2384-Abstract.html
Certifying Robustness to Programmable Data Bias in Decision Trees,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dcf531edc9b229acfe0f4b87e1e278dd-Abstract.html
TöRF- Time-of-Flight Radiance Fields for Dynamic Scene View Synthesis,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dd03de08bfdff4d8ab01117276564cc7-Abstract.html
Sequence-to-Sequence Learning with Latent Neural Grammars,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dd17e652cd2a08fdb8bf7f68e2ad3814-Abstract.html
Exploration-Exploitation in Multi-Agent Competition- Convergence with Bounded Rationality,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dd1970fb03877a235d530476eb727dab-Abstract.html
Low-Rank Extragradient Method for Nonsmooth and Low-Rank Matrix Optimization Problems,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dd32544610bf007f0def4abc9b7ff9ef-Abstract.html
Which Mutual-Information Representation Learning Objectives are Sufficient for Control-,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dd45045f8c68db9f54e70c67048d32e8-Abstract.html
A Geometric Perspective towards Neural Calibration via Sensitivity Decomposition,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dda99de58ff020cfb57fec1404c97003-Abstract.html
Towards a Unified Information-Theoretic Framework for Generalization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/ddbc86dc4b2fbfd8a62e12096227e068-Abstract.html
Bayesian decision-making under misspecified priors with applications to meta-learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/ddcbe25988981920c872c1787382f04d-Abstract.html
Neural Trees for Learning on Graphs,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/ddf88ea64eaed0f3de5531ac964a0a1a-Abstract.html
Enabling Fast Differentially Private SGD via Just-in-Time Compilation and Vectorization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/ddf9029977a61241841edeae15e9b53f-Abstract.html
The effectiveness of feature attribution methods and its correlation with automatic evaluation scores,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/de043a5e421240eb846da8effe472ff1-Abstract.html
Coordinated Proximal Policy Optimization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/de73998802680548b916f1947ffbad76-Abstract.html
Unbiased Classification through Bias-Contrastive and Bias-Balanced Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/de8aa43e5d5fa8536cf23e54244476fa-Abstract.html
Learning from Inside- Self-driven Siamese Sampling and Reasoning for Video Question Answering,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dea184826614d3f4c608731389ed0c74-Abstract.html
Identification and Estimation of Joint Probabilities of Potential Outcomes in Observational Studies with Covariate Information,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dea9ddb25cbf2352cf4dec30222a02a5-Abstract.html
Online false discovery rate control for anomaly detection in time series,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/def130d0b67eb38b7a8f4e7121ed432c-Abstract.html
Pragmatic Image Compression for Human-in-the-Loop Decision-Making,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df0aab058ce179e4f7ab135ed4e641a9-Abstract.html
Generalized Linear Bandits with Local Differential Privacy,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df0e09d6f25a15a815563df9827f48fa-Abstract.html
On the Algorithmic Stability of Adversarial Training,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df1f1d20ee86704251795841e6a9405a-Abstract.html
Width-based Lookaheads with Learnt Base Policies and Heuristics Over the Atari-2600 Benchmark,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df42e2244c97a0d80d565ae8176d3351-Abstract.html
Characterizing possible failure modes in physics-informed neural networks,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df438e5206f31600e6ae4af72f2725f1-Abstract.html
Artistic Style Transfer with Internal-external Learning and Contrastive Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df5354693177e83e8ba089e94b7b6b55-Abstract.html
Fast Abductive Learning by Similarity-based Consistency Optimization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df7e148cabfd9b608090fa5ee3348bfe-Abstract.html
To Beam Or Not To Beam- That is a Question of Cooperation for Language GANs,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/df9028fcb6b065e000ffe8a4f03eeb38-Abstract.html
Shapley Residuals- Quantifying the limits of the Shapley value for explanations,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dfc6aa246e88ab3e32caeaaecf433550-Abstract.html
The Elastic Lottery Ticket Hypothesis,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dfccdb8b1cc7e4dab6d33db0fef12b88-Abstract.html
Joint Inference for Neural Network Depth and Dropout Regularization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dfce06801e1a85d6d06f1fdd4475dacd-Abstract.html
Tractable Density Estimation on Learned Manifolds with Conformal Embedding Flows,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/dfd786998e082758be12670d856df755-Abstract.html
The Limits of Optimal Pricing in the Dark,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e0126439e08ddfbdf4faa952dc910590-Abstract.html
No RL, No Simulation- Learning to Navigate without Navigating,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e02a35b1563d0db53486ec068ebab80f-Abstract.html
Analogous to Evolutionary Algorithm- Designing a Unified Sequence Model,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e02e27e04fdff967ba7d76fb24b8069d-Abstract.html
Improving Compositionality of Neural Networks by Decoding Representations to Inputs,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e0308d73972d8dd5e2dd27853106386e-Abstract.html
The Hardness Analysis of Thompson Sampling for Combinatorial Semi-bandits with Greedy Oracle,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e0688d13958a19e087e123148555e4b4-Abstract.html
Universal Semi-Supervised Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e06f967fb0d355592be4e7674fa31d26-Abstract.html
Improving Deep Learning Interpretability by Saliency Guided Training,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e0cd3f16f9e883ca91c2a4c24f47b3d9-Abstract.html
SurvITE- Learning Heterogeneous Treatment Effects from Time-to-Event Data,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e0eacd983971634327ae1819ea8b6214-Abstract.html
Optimal Rates for Nonparametric Density Estimation under Communication Constraints,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e1021d43911ca2c1845910d84f40aeae-Abstract.html
Rank Overspecified Robust Matrix Recovery- Subgradient Method and Exact Recovery,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e13748298cfb23c19fdfd134a2221e7b-Abstract.html
Improving Computational Efficiency in Visual Reinforcement Learning via Stored Embeddings,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e140dbab44e01e699491a59c9978b924-Abstract.html
Learning Generalized Gumbel-max Causal Mechanisms,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e143c01e314f7b950daca31188cb5d0f-Abstract.html
Bandit Learning with Delayed Impact of Actions,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e17184bcb70dcf3942c54e0b537ffc6d-Abstract.html
A Stochastic Newton Algorithm for Distributed Convex Optimization,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e17a5a399de92e1d01a56c50afb2a68e-Abstract.html
Are Transformers more robust than CNNs-,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e19347e1c3ca0c0b97de5fb3b690855a-Abstract.html
Towards Sharper Generalization Bounds for Structured Prediction,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e1b90346c92331860b1391257a106bb1-Abstract.html
Automated Discovery of Adaptive Attacks on Adversarial Defenses,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e1c13a13fc6b87616b787b986f98a111-Abstract.html
PolarStream- Streaming Object Detection and Segmentation with Polar Pillars,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e1e32e235eee1f970470a3a6658dfdd5-Abstract.html
Representation Costs of Linear Neural Networks- Analysis and Design,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e22cb9d6bbb4c290a94e4fff4d68a831-Abstract.html
Teaching via Best-Case Counterexamples in the Learning-with-Equivalence-Queries Paradigm,Unknown Author,https://papers.nips.cc/paper_files/paper/2021/hash/e22dd5dabde45eda5a1a67772c8e25dd-Abstract.html
